% Model:              Four_materials_S_parameters.mph
% Version:            COMSOL 6.1.0.282
% Date:               Jul 9 2025, 15:21
% Table:              Table 19 - Global Evaluation 1
% freq (GHz)             1-abs(emw.S11)^2-abs(emw.S21)^2-abs(emw.S31)^2-abs(emw.S41)^2-abs(emw.S51)^2-abs(emw.S61)^2-abs(emw.S71)^2-abs(emw.S81)^2-abs(emw.S91)^2-abs(emw.S10_1)^2 (1)
8                        0.9873528403929154
8.346938775510203        0.9868021398452861
8.693877551020408        0.9454091111930187
9.040816326530612        0.9064943412807549
9.387755102040817        0.8836563334720341
9.73469387755102         0.8770429817397861
10.081632653061225       0.8824596113742155
10.428571428571429       0.8949033655277566
10.775510204081634       0.9099461138647761
11.122448979591837       0.9243469743489582
11.469387755102042       0.9362320403879649
11.816326530612244       0.9449401343608355
12.163265306122451       0.9506727750047836
12.510204081632654       0.9541076400525036
12.85714285714286        0.9560822614353964
13.204081632653061       0.9573596486798989
13.551020408163266       0.9586277022847114
13.897959183673471       0.9603382234047066
14.244897959183675       0.9626770257845632
14.59183673469388        0.9654957013783797
14.938775510204081       0.9683507828168079
15.285714285714286       0.9708944666689991
15.63265306122449        0.9733616406708447
15.979591836734697       0.9764223540716761
16.3265306122449         0.9804943369559603
16.6734693877551         0.9853893611196116
17.02040816326531        0.9904719717701344
17.367346938775515       0.9949698258666331
17.71428571428572        0.9982121012388018
18.06122448979592        0.9997706372254079
18.408163265306122       0.9995446823093542
18.75510204081633        0.997788818627235
19.102040816326532       0.995066870836343
19.448979591836732       0.9921444125420021
19.79591836734694        0.9797103977787461
20.142857142857146       0.9684483777728234
20.48979591836735        0.959661969188133
20.836734693877553       0.9510947201297552
21.183673469387756       0.9421142474008978
21.530612244897963       0.9324082975479552
21.877551020408163       0.9217881558826252
22.224489795918366       0.9100015140689978
22.571428571428573       0.8962173077232414
22.918367346938776       0.8774871147107246
23.26530612244898        0.8450322917028469
23.612244897959183       0.7861886989635736
23.959183673469393       0.7273253679883609
24.306122448979597       0.7105024798821407
24.653061224489797       0.7116440584305554
25                       0.7110157633261018
